customer_id,debt_amount,days_overdue,credit_score,age,income,num_previous_loans,num_previous_defaults,communication_preference,last_contact_date,payment_probability
7529,6440.78,281,339,67,161710.37,5,4,email,2024-05-16 02:06:47.079158,0.6496
7530,2668.55,44,768,67,113007.09,2,4,email,2024-06-25 02:06:47.079158,0.1519
7531,938.02,153,478,73,185353.13,6,3,phone,2024-06-15 02:06:47.079158,0.6099
7532,1280.79,270,800,47,54096.72,2,2,mail,2024-05-27 02:06:47.079158,0.1551
7533,2323.37,342,672,73,42508.36,7,2,mail,2024-05-26 02:06:47.079158,0.7836
7534,5051.96,171,367,18,63430.47,5,0,phone,2024-06-01 02:06:47.079158,0.1384
7535,8420.38,156,723,55,30732.81,7,3,email,2024-05-02 02:06:47.079158,0.3588
7536,7042.8,275,814,58,77614.42,6,2,email,2024-06-02 02:06:47.079158,0.4767
7537,7911.5,358,663,42,70941.6,4,4,phone,2024-07-04 02:06:47.079158,0.8052
7538,3574.66,20,750,51,94918.72,4,1,phone,2024-07-03 02:06:47.079158,0.6328
7539,4106.07,214,815,25,103335.9,2,1,email,2024-05-17 02:06:47.079158,0.748
7540,3997.45,79,628,73,46049.7,3,3,phone,2024-07-11 02:06:47.079158,0.244
7541,1999.54,139,669,37,131487.31,7,0,mail,2024-07-11 02:06:47.079158,0.2373
7542,706.04,98,686,47,60242.13,4,1,mail,2024-06-04 02:06:47.079158,0.3806
7543,5950.07,152,846,21,41947.16,8,4,phone,2024-06-29 02:06:47.079158,0.0187
7544,9893.25,198,413,38,147586.0,2,4,email,2024-06-08 02:06:47.079158,0.8307
7545,1751.61,273,337,44,24092.35,9,4,mail,2024-05-18 02:06:47.079158,0.37
7546,562.18,156,844,27,86305.87,2,1,phone,2024-05-26 02:06:47.079158,0.0676
7547,7817.36,50,676,40,45992.59,7,2,email,2024-05-03 02:06:47.079158,0.8722
7548,2600.6,228,698,50,178902.69,7,4,phone,2024-07-15 02:06:47.079158,0.9678
7549,8313.47,10,502,28,168402.51,6,0,phone,2024-05-21 02:06:47.079158,0.6466
7550,7068.97,149,501,58,30894.81,5,3,phone,2024-07-27 02:06:47.079158,0.3566
7551,9462.17,58,399,36,119081.19,6,3,phone,2024-08-03 02:06:47.079158,0.4138
7552,4148.38,162,697,28,73164.0,6,3,phone,2024-06-17 02:06:47.079158,0.2562
7553,6653.5,351,749,21,54658.2,5,2,email,2024-06-30 02:06:47.079158,0.7113
7554,4702.06,107,417,40,76076.95,8,3,mail,2024-06-17 02:06:47.079158,0.3561
7555,6342.83,289,720,22,166859.72,4,3,email,2024-06-20 02:06:47.079158,0.0325
7556,4551.03,186,542,70,30413.97,4,1,mail,2024-05-19 02:06:47.079158,0.0462
7557,1967.46,46,840,66,136682.01,5,2,phone,2024-07-02 02:06:47.079158,0.6147
7558,5128.18,129,526,67,184406.63,9,2,phone,2024-07-13 02:06:47.079158,0.2904
7559,5332.98,318,800,22,100650.14,3,1,email,2024-08-02 02:06:47.079158,0.1686
7560,8124.98,87,512,35,182272.51,9,0,email,2024-05-25 02:06:47.079158,0.5524
7561,7381.65,249,412,34,183224.08,9,3,mail,2024-05-30 02:06:47.079158,0.2784
7562,6671.54,329,672,75,129727.24,8,0,phone,2024-05-17 02:06:47.079158,0.0733
7563,1222.53,257,598,20,102051.3,1,1,email,2024-07-15 02:06:47.079158,0.1936
7564,7234.1,277,318,60,152779.46,2,1,phone,2024-07-24 02:06:47.079158,0.7779
7565,5053.02,278,310,66,184920.07,8,1,phone,2024-06-16 02:06:47.079158,0.852
7566,8951.59,4,307,75,142406.36,0,1,phone,2024-05-12 02:06:47.079158,0.8721
7567,9206.72,65,452,25,57729.29,4,4,mail,2024-06-20 02:06:47.079158,0.5348
7568,646.05,202,849,73,167610.03,2,1,phone,2024-04-30 02:06:47.079158,0.951
7569,8224.35,63,434,57,191276.0,2,0,mail,2024-06-11 02:06:47.079158,0.1517
7570,473.2,143,672,40,93849.48,0,1,email,2024-07-05 02:06:47.079158,0.6784
7571,3734.98,244,760,40,145566.14,7,0,email,2024-06-30 02:06:47.079158,0.7043
7572,5468.77,292,534,19,113269.94,2,1,phone,2024-06-03 02:06:47.079158,0.0532
7573,1566.2,285,554,74,40161.65,3,1,phone,2024-08-01 02:06:47.079158,0.2824
7574,7488.51,180,627,56,82971.56,4,4,mail,2024-07-17 02:06:47.079158,0.949
7575,182.71,174,661,38,49489.33,4,1,phone,2024-07-11 02:06:47.079158,0.759
7576,1769.13,325,673,69,141243.2,1,3,phone,2024-05-30 02:06:47.079158,0.0547
7577,5849.89,111,508,41,124777.05,6,4,phone,2024-05-08 02:06:47.079158,0.5408
7578,7172.44,175,566,70,26036.19,5,4,mail,2024-08-01 02:06:47.079158,0.6486
7579,9174.77,153,805,55,31089.24,6,3,mail,2024-06-28 02:06:47.079158,0.9731
7580,7084.42,356,720,37,66942.65,9,4,phone,2024-07-13 02:06:47.079158,0.7164
7581,6750.61,217,607,67,154074.72,9,1,phone,2024-05-30 02:06:47.079158,0.6387
7582,4003.98,297,436,77,42830.5,2,3,email,2024-06-06 02:06:47.079158,0.9085
7583,112.72,240,718,56,56859.34,7,1,mail,2024-05-20 02:06:47.079158,0.6609
7584,1289.58,226,494,77,183372.75,5,4,email,2024-06-22 02:06:47.079158,0.9321
7585,5392.09,186,394,67,118304.75,6,2,phone,2024-06-20 02:06:47.079158,0.4928
7586,6783.79,48,789,44,131752.94,8,3,phone,2024-06-30 02:06:47.079158,0.7186
7587,4232.74,208,557,61,102037.91,7,0,phone,2024-06-07 02:06:47.079158,0.6318
7588,7333.72,157,324,56,73958.78,7,4,phone,2024-05-18 02:06:47.079158,0.5525
7589,5266.44,225,531,24,64843.45,2,2,mail,2024-07-21 02:06:47.079158,0.3241
7590,834.34,144,631,50,126059.53,0,4,phone,2024-06-20 02:06:47.079158,0.9038
7591,2000.96,111,520,46,104775.55,0,1,email,2024-07-05 02:06:47.079158,0.27
7592,8415.98,318,596,27,92545.96,9,1,email,2024-07-20 02:06:47.079158,0.1594
7593,7276.64,363,502,27,144989.33,1,1,email,2024-07-02 02:06:47.079158,0.7121
7594,8958.14,362,642,29,92747.75,7,2,mail,2024-06-14 02:06:47.079158,0.5466
7595,1263.82,132,504,20,26611.47,9,1,email,2024-08-04 02:06:47.079158,0.2629
7596,9903.2,113,376,20,171140.59,5,4,mail,2024-05-10 02:06:47.079158,0.8703
7597,2173.13,324,849,30,77312.62,5,4,mail,2024-04-30 02:06:47.079158,0.2862
7598,216.62,89,341,62,190352.31,0,4,phone,2024-07-18 02:06:47.079158,0.0638
7599,9974.49,161,754,48,178320.46,1,3,mail,2024-07-07 02:06:47.079158,0.0154
7600,2882.63,334,481,44,62104.92,4,4,mail,2024-07-17 02:06:47.079158,0.9229
7601,6713.39,75,494,23,193784.78,2,1,mail,2024-07-04 02:06:47.079158,0.4022
7602,1849.15,281,687,44,173640.94,1,3,phone,2024-06-11 02:06:47.079158,0.2135
7603,5844.26,7,440,52,197302.96,8,3,phone,2024-07-01 02:06:47.079158,0.5671
7604,9049.95,113,326,77,142030.72,9,3,phone,2024-08-06 02:06:47.079158,0.4879
7605,3269.79,36,614,64,187530.81,6,3,email,2024-06-11 02:06:47.079158,0.9998
7606,6735.51,266,620,26,144216.76,0,2,email,2024-06-13 02:06:47.079158,0.8885
7607,1960.25,113,747,70,173916.81,0,4,mail,2024-07-07 02:06:47.079158,0.2711
7608,6285.47,292,592,23,129877.27,2,2,email,2024-07-15 02:06:47.079158,0.6977
7609,3430.86,223,535,23,187251.39,9,0,phone,2024-05-24 02:06:47.079158,0.3872
7610,2190.96,211,756,57,113255.64,5,2,email,2024-06-20 02:06:47.079158,0.3644
7611,3200.5,18,366,43,152582.37,1,3,phone,2024-07-18 02:06:47.079158,0.3671
7612,1870.53,241,475,60,185052.88,7,4,email,2024-07-31 02:06:47.079158,0.6393
7613,9028.97,134,809,36,96030.22,3,4,phone,2024-04-30 02:06:47.079158,0.538
7614,4032.15,220,390,33,24752.37,7,1,email,2024-08-05 02:06:47.079158,0.755
7615,2528.27,102,465,58,40348.48,6,2,mail,2024-05-02 02:06:47.079158,0.153
7616,4539.24,140,737,40,194944.06,1,4,email,2024-06-28 02:06:47.079158,0.4254
7617,3273.31,169,350,28,177176.46,8,0,email,2024-07-14 02:06:47.079158,0.8603
7618,7469.75,191,565,33,107015.14,4,0,mail,2024-05-25 02:06:47.079158,0.0032
7619,9715.08,25,820,46,192961.89,5,2,mail,2024-07-29 02:06:47.079158,0.6235
7620,4436.53,33,386,55,53409.0,1,1,phone,2024-06-25 02:06:47.079158,0.7857
7621,8624.23,343,351,76,39973.95,2,0,mail,2024-05-02 02:06:47.079158,0.3839
7622,5702.04,329,478,66,128259.21,9,1,email,2024-06-17 02:06:47.079158,0.8836
7623,1656.63,6,577,65,88781.65,7,2,phone,2024-05-14 02:06:47.079158,0.7357
7624,6937.17,194,538,37,81158.53,4,4,email,2024-05-21 02:06:47.079158,0.606
7625,5183.0,230,638,38,152147.34,9,1,phone,2024-06-18 02:06:47.079158,0.1983
7626,6541.0,137,371,45,47002.36,0,0,phone,2024-05-12 02:06:47.079158,0.6701
7627,8907.91,323,673,67,160120.82,8,1,mail,2024-05-23 02:06:47.079158,0.8338
7628,4460.3,216,816,50,84700.93,0,4,email,2024-07-16 02:06:47.079158,0.7299
7629,9021.66,349,537,67,197612.76,8,4,phone,2024-05-07 02:06:47.079158,0.5749
7630,7531.62,364,765,57,165574.3,9,0,phone,2024-05-08 02:06:47.079158,0.7146
7631,4937.19,183,420,43,136320.24,5,1,phone,2024-07-28 02:06:47.079158,0.9769
7632,6071.9,168,712,71,61300.33,6,1,phone,2024-05-17 02:06:47.079158,0.0108
7633,3323.25,282,342,27,192156.76,0,3,mail,2024-05-11 02:06:47.079158,0.6639
7634,9837.61,38,803,51,25923.81,9,0,mail,2024-06-01 02:06:47.079158,0.793
7635,6706.78,163,496,26,60202.96,0,1,email,2024-08-03 02:06:47.079158,0.6389
7636,534.08,142,371,73,26619.63,4,2,phone,2024-07-08 02:06:47.079158,0.2731
7637,3333.56,248,390,53,193972.91,1,3,email,2024-05-14 02:06:47.079158,0.8228
7638,6270.81,103,848,28,176860.91,9,0,email,2024-07-16 02:06:47.079158,0.9133
7639,657.7,199,790,27,191379.38,4,4,mail,2024-05-07 02:06:47.079158,0.6835
7640,336.45,200,682,63,148706.3,4,0,phone,2024-05-26 02:06:47.079158,0.511
7641,4555.24,42,765,24,24936.33,5,2,mail,2024-06-27 02:06:47.079158,0.3663
7642,3393.63,147,453,68,187670.37,8,2,phone,2024-07-22 02:06:47.079158,0.3301
7643,4439.16,66,469,55,95771.5,5,4,phone,2024-06-12 02:06:47.079158,0.7232
7644,2700.66,193,571,33,86276.16,9,4,email,2024-05-30 02:06:47.079158,0.6071
7645,1730.71,298,409,68,71143.83,0,4,email,2024-07-24 02:06:47.079158,0.1569
7646,6922.52,38,450,43,71623.61,4,3,mail,2024-06-16 02:06:47.079158,0.1411
7647,5194.25,141,730,49,164113.14,1,2,mail,2024-07-24 02:06:47.079158,0.0711
7648,2081.53,106,750,78,66148.31,7,4,phone,2024-06-21 02:06:47.079158,0.6835
7649,3263.94,152,322,48,59989.17,6,2,email,2024-07-22 02:06:47.079158,0.3144
7650,5958.9,352,666,68,145643.53,5,3,email,2024-06-25 02:06:47.079158,0.0202
7651,815.07,326,538,49,71743.35,1,3,phone,2024-05-31 02:06:47.079158,0.3377
7652,1559.78,38,733,62,22363.57,2,2,mail,2024-07-01 02:06:47.079158,0.8321
7653,825.13,97,426,29,187717.95,8,4,phone,2024-07-24 02:06:47.079158,0.2477
7654,8141.94,108,840,44,76441.5,8,0,email,2024-06-27 02:06:47.079158,0.6335
7655,7548.85,119,497,74,157587.94,6,1,mail,2024-05-12 02:06:47.079158,0.4397
7656,7557.8,151,781,39,104417.72,1,2,phone,2024-05-26 02:06:47.079158,0.5489
7657,7191.62,74,478,32,44134.37,6,3,email,2024-07-14 02:06:47.079158,0.5958
7658,6726.92,57,822,25,139147.08,0,4,mail,2024-05-24 02:06:47.079158,0.4548
7659,4822.22,335,736,21,61680.77,8,1,phone,2024-05-07 02:06:47.079158,0.0579
7660,6458.55,252,613,69,71825.22,8,2,mail,2024-07-19 02:06:47.079158,0.5677
7661,479.78,292,318,25,25833.15,5,0,phone,2024-05-16 02:06:47.079158,0.3975
7662,6252.5,313,459,40,22952.6,9,0,email,2024-07-26 02:06:47.079158,0.1999
7663,7800.99,255,421,70,112451.5,0,3,phone,2024-06-21 02:06:47.079158,0.8965
7664,5053.55,254,371,33,30403.08,7,3,phone,2024-05-01 02:06:47.079158,0.7361
7665,3639.38,259,354,65,57695.16,5,3,email,2024-07-26 02:06:47.079158,0.2841
7666,2846.52,270,759,51,186285.29,8,2,mail,2024-08-04 02:06:47.079158,0.539
7667,6463.74,34,468,39,34913.98,8,0,mail,2024-07-08 02:06:47.079158,0.9631
7668,6958.73,326,448,66,72342.11,6,0,email,2024-06-10 02:06:47.079158,0.2455
7669,8722.58,325,325,40,150775.07,3,3,email,2024-06-22 02:06:47.079158,0.9474
7670,3489.11,238,547,74,179178.52,0,3,mail,2024-06-17 02:06:47.079158,0.6834
7671,7720.75,179,526,22,28318.01,2,4,email,2024-04-30 02:06:47.079158,0.5408
7672,5657.42,104,783,54,53379.11,5,0,mail,2024-07-23 02:06:47.079158,0.9832
7673,8840.08,29,309,61,89819.02,0,3,email,2024-06-25 02:06:47.079158,0.3337
7674,5325.34,227,394,24,84978.96,3,3,email,2024-07-16 02:06:47.079158,0.2782
7675,5224.54,232,420,54,71934.63,7,3,email,2024-07-29 02:06:47.079158,0.3396
7676,5820.98,304,425,43,63615.37,7,4,email,2024-05-07 02:06:47.079158,0.7509
7677,7518.22,350,848,77,68358.59,5,0,email,2024-05-06 02:06:47.079158,0.337
7678,9650.44,335,368,45,44016.6,5,0,email,2024-06-29 02:06:47.079158,0.1028
7679,828.28,117,596,21,49398.79,2,0,mail,2024-05-18 02:06:47.079158,0.6443
7680,629.0,207,800,66,129218.04,6,4,email,2024-05-31 02:06:47.079158,0.223
7681,9381.75,185,344,49,72594.4,7,2,phone,2024-06-11 02:06:47.079158,0.0042
7682,5345.77,138,681,55,91943.35,1,4,mail,2024-05-31 02:06:47.079158,0.1992
7683,6187.54,323,326,63,94153.95,4,1,phone,2024-07-31 02:06:47.079158,0.8191
7684,4875.99,164,796,26,39752.75,5,4,email,2024-08-05 02:06:47.079158,0.9402
7685,1027.21,75,435,53,167508.88,0,1,mail,2024-06-14 02:06:47.079158,0.662
7686,7704.08,233,348,43,192144.74,4,3,phone,2024-07-01 02:06:47.079158,0.3105
7687,7497.52,284,806,28,67437.53,2,1,email,2024-05-25 02:06:47.079158,0.4365
7688,3185.86,255,420,37,72993.83,2,4,mail,2024-05-17 02:06:47.079158,0.1945
7689,3131.77,9,516,70,144767.69,5,2,email,2024-07-10 02:06:47.079158,0.8808
7690,8394.63,203,825,65,34505.91,0,0,phone,2024-06-09 02:06:47.079158,0.6656
7691,816.34,305,342,65,183318.13,4,4,mail,2024-06-22 02:06:47.079158,0.0844
7692,8822.94,91,395,65,41706.08,4,0,mail,2024-06-05 02:06:47.079158,0.3669
7693,2640.95,332,326,55,151771.24,4,1,mail,2024-07-03 02:06:47.079158,0.538
7694,5970.55,150,541,32,72472.71,2,3,mail,2024-04-30 02:06:47.079158,0.7973
7695,9366.34,360,786,52,78187.65,5,3,mail,2024-05-05 02:06:47.079158,0.9205
7696,6813.41,176,539,26,45352.04,0,4,phone,2024-05-14 02:06:47.079158,0.1327
7697,4202.86,33,603,50,136340.81,9,1,mail,2024-06-10 02:06:47.079158,0.8346
7698,6926.39,184,366,28,163098.99,0,1,mail,2024-05-10 02:06:47.079158,0.0658
7699,3505.4,157,580,39,191043.48,1,0,email,2024-07-25 02:06:47.079158,0.2405
7700,2844.86,53,491,23,79678.9,3,1,mail,2024-05-28 02:06:47.079158,0.021
7701,9967.16,296,418,73,131812.56,9,2,phone,2024-08-01 02:06:47.079158,0.0638
7702,7532.82,202,451,54,94698.73,8,3,phone,2024-05-15 02:06:47.079158,0.0324
7703,6482.73,274,691,74,120411.86,9,2,phone,2024-06-23 02:06:47.079158,0.146
7704,3617.37,175,530,74,49327.71,7,2,email,2024-08-02 02:06:47.079158,0.8765
7705,586.69,244,650,77,124715.52,9,0,mail,2024-06-30 02:06:47.079158,0.2838
7706,407.46,269,828,67,172834.81,1,1,phone,2024-06-24 02:06:47.079158,0.4797
7707,5586.39,74,470,38,175457.57,0,0,mail,2024-07-13 02:06:47.079158,0.4871
7708,7644.12,96,431,29,107010.08,3,3,phone,2024-05-17 02:06:47.079158,0.9953
7709,5420.05,361,656,24,62434.36,4,0,phone,2024-05-11 02:06:47.079158,0.3647
7710,8423.77,173,341,19,170602.22,1,2,phone,2024-07-23 02:06:47.079158,0.2651
7711,430.92,155,604,56,199897.13,9,0,email,2024-05-27 02:06:47.079158,0.9632
7712,3730.85,183,305,58,87888.74,5,1,mail,2024-05-22 02:06:47.079158,0.5925
7713,2447.0,323,628,41,186386.37,7,0,mail,2024-06-29 02:06:47.079158,0.2895
7714,4528.0,289,469,43,197022.82,4,1,mail,2024-06-20 02:06:47.079158,0.2875
7715,816.53,258,637,42,91210.39,3,2,mail,2024-06-16 02:06:47.079158,0.0864
7716,9545.9,75,368,79,148931.2,6,1,phone,2024-06-08 02:06:47.079158,0.5569
7717,2310.23,174,838,37,124596.65,4,1,mail,2024-05-10 02:06:47.079158,0.7237
7718,9230.85,330,806,57,149994.86,7,1,email,2024-07-15 02:06:47.079158,0.4747
7719,4316.34,231,785,58,47747.49,6,1,email,2024-05-30 02:06:47.079158,0.8844
7720,9856.69,247,742,59,86009.57,4,3,email,2024-06-16 02:06:47.079158,0.484
7721,5585.18,161,350,61,31303.65,7,4,mail,2024-05-13 02:06:47.079158,0.3464
7722,9315.25,186,448,19,130378.9,0,3,email,2024-07-16 02:06:47.079158,0.2508
7723,152.95,143,391,59,186805.36,7,0,phone,2024-07-13 02:06:47.079158,0.2433
7724,7507.56,282,667,52,120850.98,2,3,email,2024-06-13 02:06:47.079158,0.3165
7725,9040.2,128,375,50,32659.69,0,3,mail,2024-06-04 02:06:47.079158,0.992
7726,1483.23,166,385,34,187467.93,8,1,phone,2024-06-03 02:06:47.079158,0.3608
7727,1051.65,27,526,75,43933.68,5,0,email,2024-08-03 02:06:47.079158,0.5246
7728,4303.27,246,662,39,178929.46,7,0,mail,2024-06-16 02:06:47.079158,0.2747
7729,9343.42,135,323,18,148560.9,9,2,mail,2024-07-06 02:06:47.079158,0.1435
7730,5469.63,202,327,54,134546.2,3,1,mail,2024-06-15 02:06:47.079158,0.6458
7731,5321.82,21,420,47,125632.57,1,3,phone,2024-07-12 02:06:47.079158,0.5452
7732,1497.15,79,789,63,43606.86,5,2,mail,2024-05-20 02:06:47.079158,0.0678
7733,107.82,158,644,23,110151.88,1,2,email,2024-07-03 02:06:47.079158,0.8828
7734,8120.39,94,330,58,55404.75,0,3,email,2024-05-08 02:06:47.079158,0.5077
7735,966.99,8,526,71,122921.1,6,0,email,2024-07-24 02:06:47.079158,0.3353
7736,6375.11,339,549,31,100521.87,6,1,mail,2024-07-04 02:06:47.079158,0.7794
7737,9154.7,259,349,53,142341.6,5,1,mail,2024-06-08 02:06:47.079158,0.1121
7738,2165.65,55,688,50,196849.47,1,3,email,2024-07-13 02:06:47.079158,0.4738
7739,6686.2,36,587,55,84982.77,4,1,phone,2024-06-14 02:06:47.079158,0.5488
7740,879.12,6,774,56,131008.43,0,4,phone,2024-07-11 02:06:47.079158,0.7751
7741,6077.18,42,305,70,175593.25,1,2,phone,2024-07-17 02:06:47.079158,0.3702
7742,1722.92,50,711,23,36726.79,4,2,phone,2024-06-20 02:06:47.079158,0.855
7743,7385.94,112,623,43,164044.29,4,4,mail,2024-07-03 02:06:47.079158,0.6977
7744,3082.19,146,698,41,63096.49,6,1,phone,2024-06-16 02:06:47.079158,0.7711
7745,4687.57,230,581,50,117249.68,4,0,email,2024-05-29 02:06:47.079158,0.9691
7746,6034.36,211,490,25,198470.26,5,4,mail,2024-04-30 02:06:47.079158,0.8448
7747,1795.61,306,799,61,197129.37,1,4,mail,2024-07-12 02:06:47.079158,0.3468
7748,7442.21,30,733,78,76843.58,4,2,email,2024-07-23 02:06:47.079158,0.6458
7749,3096.14,295,362,60,43717.33,7,0,email,2024-08-02 02:06:47.079158,0.8686
7750,6657.48,116,752,51,188873.31,0,0,phone,2024-05-09 02:06:47.079158,0.5251
7751,1667.0,226,792,51,180835.3,9,1,mail,2024-07-05 02:06:47.079158,0.6828
7752,6912.36,59,741,41,130885.74,6,0,phone,2024-07-13 02:06:47.079158,0.1723
7753,1369.06,76,606,19,25833.87,7,1,phone,2024-05-18 02:06:47.079158,0.8159
7754,4311.03,216,425,25,155230.46,4,3,mail,2024-06-16 02:06:47.079158,0.7575
7755,2547.34,132,564,70,48953.94,3,4,email,2024-06-24 02:06:47.079158,0.8889
7756,7508.91,304,306,42,189743.83,0,4,mail,2024-07-18 02:06:47.079158,0.7101
7757,2694.15,81,712,74,98322.69,8,1,email,2024-06-12 02:06:47.079158,0.8769
7758,8829.0,305,505,47,130720.81,1,1,email,2024-06-02 02:06:47.079158,0.1622
7759,8929.02,67,478,49,70594.39,4,1,phone,2024-07-30 02:06:47.079158,0.8136
7760,2044.77,230,767,73,105513.66,6,4,phone,2024-05-16 02:06:47.079158,0.953
7761,6177.07,333,795,47,155834.39,7,1,phone,2024-06-04 02:06:47.079158,0.8155
7762,968.4,277,742,74,108562.98,9,4,mail,2024-07-09 02:06:47.079158,0.6152
7763,3976.22,361,527,24,172495.52,3,4,mail,2024-06-20 02:06:47.079158,0.9265
7764,7161.89,72,445,65,148344.94,9,2,email,2024-07-19 02:06:47.079158,0.0945
7765,6628.29,209,595,41,33924.72,0,2,email,2024-07-29 02:06:47.079158,0.0169
7766,6284.54,272,540,71,129230.37,6,3,mail,2024-05-27 02:06:47.079158,0.9653
7767,2897.15,144,586,26,130267.9,9,3,mail,2024-07-23 02:06:47.079158,0.683
7768,3842.45,251,325,33,88561.7,8,0,email,2024-05-01 02:06:47.079158,0.1142
7769,1119.17,284,751,19,78090.31,0,1,email,2024-05-31 02:06:47.079158,0.34
7770,7218.33,179,405,52,31319.77,0,4,mail,2024-06-05 02:06:47.079158,0.7488
7771,5088.5,80,539,51,100308.17,6,0,phone,2024-05-08 02:06:47.079158,0.7504
7772,7116.78,57,717,39,80587.36,8,2,mail,2024-06-30 02:06:47.079158,0.17
7773,2564.54,308,631,36,191191.31,4,4,phone,2024-06-21 02:06:47.079158,0.4701
7774,3311.94,174,341,76,141351.39,3,0,phone,2024-07-25 02:06:47.079158,0.8073
7775,3408.73,238,334,66,102811.05,5,2,mail,2024-05-03 02:06:47.079158,0.9668
7776,354.85,166,646,69,155830.16,8,3,email,2024-04-30 02:06:47.079158,0.6226
7777,3476.37,84,683,38,160178.53,1,1,phone,2024-06-22 02:06:47.079158,0.6381
7778,8052.72,48,812,29,106482.06,4,1,mail,2024-07-02 02:06:47.079158,0.4693
7779,8983.26,127,587,28,33636.4,3,0,phone,2024-07-28 02:06:47.079158,0.5391
7780,5230.36,169,332,69,160499.2,2,2,phone,2024-06-13 02:06:47.079158,0.0989
7781,4609.47,354,394,71,36251.13,4,0,email,2024-07-15 02:06:47.079158,0.3496
7782,405.16,349,504,36,172551.23,6,2,phone,2024-07-15 02:06:47.079158,0.5073
7783,8804.12,67,329,75,80148.24,2,2,mail,2024-05-31 02:06:47.079158,0.275
7784,228.8,330,565,23,134883.37,2,1,phone,2024-06-24 02:06:47.079158,0.3598
7785,9453.03,340,322,59,153272.8,5,3,mail,2024-08-02 02:06:47.079158,0.9712
7786,4943.24,194,338,31,26334.64,4,3,phone,2024-08-03 02:06:47.079158,0.0052
7787,3485.15,155,472,50,89230.58,2,4,email,2024-07-08 02:06:47.079158,0.3026
7788,9249.76,160,712,64,128745.74,0,2,email,2024-06-16 02:06:47.079158,0.584
7789,341.47,184,713,55,172665.96,9,1,phone,2024-05-02 02:06:47.079158,0.279
7790,5856.11,266,508,30,149198.54,1,2,email,2024-07-25 02:06:47.079158,0.6765
7791,5534.43,168,321,73,181305.41,2,4,phone,2024-07-20 02:06:47.079158,0.2993
7792,2271.27,145,304,43,34890.08,3,1,phone,2024-07-06 02:06:47.079158,0.6382
7793,4345.99,186,513,31,32927.96,4,2,email,2024-07-05 02:06:47.079158,0.8499
7794,6557.41,353,438,62,148434.49,9,3,email,2024-06-10 02:06:47.079158,0.6586
7795,7298.6,262,616,41,91735.08,8,3,phone,2024-06-06 02:06:47.079158,0.0499
7796,107.1,274,455,65,106693.63,3,4,mail,2024-05-28 02:06:47.079158,0.7952
7797,9374.85,328,723,18,128776.89,8,3,mail,2024-07-24 02:06:47.079158,0.2128
7798,1728.8,345,799,63,197469.46,4,2,email,2024-07-24 02:06:47.079158,0.6348
7799,2412.45,223,390,62,32089.91,2,4,email,2024-07-28 02:06:47.079158,0.6467
7800,2708.39,42,341,72,39601.08,6,0,mail,2024-06-09 02:06:47.079158,0.8037
7801,474.42,4,594,47,169276.38,7,4,mail,2024-06-29 02:06:47.079158,0.5058
7802,1318.22,276,636,27,23694.37,8,3,phone,2024-06-22 02:06:47.079158,0.376
7803,9864.86,284,300,27,101081.87,8,1,email,2024-07-20 02:06:47.079158,0.518
7804,3220.65,193,408,45,159341.29,5,4,phone,2024-07-19 02:06:47.079158,0.5458
7805,1241.48,104,424,21,55148.39,8,2,phone,2024-07-01 02:06:47.079158,0.8215
7806,1159.21,247,363,31,53661.82,2,4,mail,2024-08-04 02:06:47.079158,0.2051
7807,7222.65,300,505,29,75845.42,1,3,phone,2024-06-13 02:06:47.079158,0.8468
7808,8560.23,23,714,71,47001.86,4,4,email,2024-07-31 02:06:47.079158,0.3657
7809,2643.83,303,543,55,142139.51,6,2,email,2024-05-28 02:06:47.079158,0.7439
7810,307.0,13,515,64,56024.76,6,2,email,2024-06-16 02:06:47.079158,0.3357
7811,2308.59,144,827,54,60834.36,5,3,phone,2024-06-14 02:06:47.079158,0.7089
7812,659.51,218,679,27,123488.33,2,2,phone,2024-06-30 02:06:47.079158,0.7992
7813,1123.61,183,378,58,194121.39,5,3,email,2024-06-05 02:06:47.079158,0.5581
7814,4371.93,351,714,44,184498.86,0,4,mail,2024-06-04 02:06:47.079158,0.6195
7815,2376.19,242,752,59,175609.41,2,4,mail,2024-08-01 02:06:47.079158,0.7078
7816,5207.86,193,448,73,115566.29,1,0,email,2024-05-25 02:06:47.079158,0.6884
7817,2609.59,272,337,29,73595.33,3,3,phone,2024-06-16 02:06:47.079158,0.7274
7818,9411.32,165,456,39,147038.09,7,1,phone,2024-06-24 02:06:47.079158,0.8497
7819,9068.85,180,632,21,90123.91,2,3,phone,2024-07-02 02:06:47.079158,0.2205
7820,5711.38,117,587,46,160023.62,5,4,phone,2024-07-01 02:06:47.079158,0.2147
7821,3608.8,266,411,53,22914.47,9,4,email,2024-06-04 02:06:47.079158,0.9707
7822,3873.35,38,390,62,115317.21,0,2,phone,2024-06-20 02:06:47.079158,0.8513
7823,4177.34,44,348,74,80723.09,3,0,email,2024-07-11 02:06:47.079158,0.5917
7824,7303.04,351,460,31,64828.84,4,1,email,2024-06-03 02:06:47.079158,0.0082
7825,4571.23,74,815,29,139130.63,4,0,phone,2024-08-06 02:06:47.079158,0.8548
7826,8581.63,226,701,62,138507.2,0,3,mail,2024-06-20 02:06:47.079158,0.7516
7827,9446.54,307,619,37,26672.09,8,3,phone,2024-05-14 02:06:47.079158,0.9564
7828,3425.87,308,663,62,190585.8,4,4,mail,2024-07-01 02:06:47.079158,0.0132
