customer_id,debt_amount,payment_probability,recommended_strategy
7164,7023.2,0.54514134,Standard follow-up
7165,7140.11,0.81637365,Soft reminder
7166,614.46,0.18219575,Aggressive collection
7167,8611.5,0.20451422,Aggressive collection
7168,4636.71,0.21896866,Aggressive collection
7169,2697.92,0.633404,Standard follow-up
7170,2493.47,0.69605404,Standard follow-up
7171,4881.84,0.70704246,Soft reminder
7172,8879.63,0.61302316,Standard follow-up
7173,3845.64,0.7426348,Soft reminder
7174,7522.28,0.6017174,Standard follow-up
7175,1058.51,0.6650223,Standard follow-up
7176,4812.96,0.51632404,Standard follow-up
7177,9917.69,0.74460274,Soft reminder
7178,7727.33,0.5456768,Standard follow-up
7179,2184.23,0.6097772,Standard follow-up
7180,5064.27,0.92851174,Soft reminder
7181,2412.89,0.25689518,Aggressive collection
7182,4154.65,0.3608104,Standard follow-up
7183,7822.83,0.3470611,Standard follow-up
7184,7735.13,0.07983871,Aggressive collection
7185,2358.19,0.27610838,Aggressive collection
7186,9230.01,0.16286808,Aggressive collection
7187,5966.43,0.54030764,Standard follow-up
7188,3861.25,0.3479684,Standard follow-up
7189,5069.16,0.61354005,Standard follow-up
7190,6090.21,0.5519077,Standard follow-up
7191,5642.92,0.3787106,Standard follow-up
7192,4915.41,0.5050408,Standard follow-up
7193,5098.83,0.16974138,Aggressive collection
7194,1846.48,0.21215059,Aggressive collection
7195,8146.06,0.4768008,Standard follow-up
7196,5463.43,0.23301062,Aggressive collection
7197,1397.69,0.8064555,Soft reminder
7198,7684.96,0.555359,Standard follow-up
7199,9331.2,0.46082845,Standard follow-up
7200,9478.34,0.37261966,Standard follow-up
7201,3753.28,0.6658883,Standard follow-up
7202,1441.62,0.19874246,Aggressive collection
7203,5232.16,0.23985097,Aggressive collection
7204,1214.83,0.23720871,Aggressive collection
7205,9346.48,0.5429407,Standard follow-up
7206,1917.44,0.606234,Standard follow-up
7207,2602.38,0.41366237,Standard follow-up
7208,4125.7,0.84833604,Soft reminder
7209,3893.33,0.6491347,Standard follow-up
7210,7967.16,0.36846104,Standard follow-up
7211,4617.54,0.86676645,Soft reminder
7212,1790.61,0.70231116,Soft reminder
7213,2745.38,0.7396144,Soft reminder
7214,5140.22,0.50523096,Standard follow-up
7215,1559.79,0.63229597,Standard follow-up
7216,6155.39,0.53591174,Standard follow-up
7217,5700.9,0.5055322,Standard follow-up
7218,7175.55,0.3957001,Standard follow-up
7219,9383.28,0.2214389,Aggressive collection
7220,9131.32,0.3085017,Standard follow-up
7221,9466.15,0.6380196,Standard follow-up
7222,2522.68,0.5775747,Standard follow-up
7223,1402.5,0.7863077,Soft reminder
7224,3092.54,0.538801,Standard follow-up
7225,8961.34,0.27787572,Aggressive collection
7226,9723.33,0.208067,Aggressive collection
7227,8607.32,0.3045902,Standard follow-up
7228,1189.18,0.15729791,Aggressive collection
7229,9479.54,0.5115704,Standard follow-up
7230,4291.24,0.7199144,Soft reminder
7231,192.17,0.2986005,Aggressive collection
7232,4479.7,0.5504217,Standard follow-up
7233,556.08,0.3305002,Standard follow-up
7234,5484.39,0.62484956,Standard follow-up
7235,3451.68,0.3481454,Standard follow-up
7236,4787.01,0.31436053,Standard follow-up
7237,6170.39,0.44522405,Standard follow-up
7238,8701.13,0.7135636,Soft reminder
7239,6652.83,0.71043104,Soft reminder
7240,4397.08,0.32132468,Standard follow-up
7241,8212.34,0.9182257,Soft reminder
7242,9065.26,0.7999651,Soft reminder
7243,1285.62,0.38724703,Standard follow-up
7244,5366.14,0.25009587,Aggressive collection
7245,2916.67,0.38079214,Standard follow-up
7246,565.91,0.881882,Soft reminder
7247,6718.61,0.6390036,Standard follow-up
7248,8641.43,0.7391008,Soft reminder
7249,1712.74,0.3321725,Standard follow-up
7250,8142.9,0.19794698,Aggressive collection
7251,8548.62,0.33304906,Standard follow-up
7252,9151.97,0.7411113,Soft reminder
7253,2726.32,0.8755869,Soft reminder
7254,9049.14,0.28584415,Aggressive collection
7255,3274.56,0.27875236,Aggressive collection
7256,5568.15,0.6571566,Standard follow-up
7257,600.02,0.19015896,Aggressive collection
7258,534.42,0.88434523,Soft reminder
7259,7231.69,0.3277349,Standard follow-up
7260,4500.35,0.5973211,Standard follow-up
7261,2637.29,0.2285187,Aggressive collection
7262,1985.09,0.81808203,Soft reminder
7263,6732.54,0.64591116,Standard follow-up
7264,103.98,0.18046056,Aggressive collection
7265,8078.32,0.27246335,Aggressive collection
7266,884.57,0.79992294,Soft reminder
7267,1995.75,0.43176952,Standard follow-up
7268,3923.74,0.6622365,Standard follow-up
7269,4900.1,0.8259977,Soft reminder
7270,3614.45,0.61447793,Standard follow-up
7271,3275.05,0.7498297,Soft reminder
7272,9642.77,0.41021425,Standard follow-up
7273,6451.64,0.7242648,Soft reminder
7274,331.99,0.082928665,Aggressive collection
7275,4358.74,0.7612237,Soft reminder
7276,8762.59,0.758796,Soft reminder
7277,3084.42,0.41372645,Standard follow-up
7278,1036.11,0.09595159,Aggressive collection
7279,7608.01,0.9195924,Soft reminder
7280,6099.54,0.74361134,Soft reminder
7281,5746.09,0.55084544,Standard follow-up
7282,630.41,0.35066336,Standard follow-up
7283,1490.94,0.5127769,Standard follow-up
7284,6263.24,0.306402,Standard follow-up
7285,2157.46,0.69135976,Standard follow-up
7286,5090.29,0.5174956,Standard follow-up
7287,5494.33,0.5896638,Standard follow-up
7288,2906.72,0.49162394,Standard follow-up
7289,9489.41,0.19078565,Aggressive collection
7290,8440.39,0.32862824,Standard follow-up
7291,7251.5,0.52575475,Standard follow-up
7292,872.14,0.76115316,Soft reminder
7293,1150.69,0.13393673,Aggressive collection
7294,4978.54,0.3532926,Standard follow-up
7295,1691.06,0.34344366,Standard follow-up
7296,9784.83,0.89237386,Soft reminder
7297,1669.35,0.23119456,Aggressive collection
7298,4925.93,0.82453525,Soft reminder
7299,3704.8,0.1505276,Aggressive collection
7300,6429.93,0.5199623,Standard follow-up
7301,1377.46,0.4005303,Standard follow-up
7302,4360.13,0.58249784,Standard follow-up
7303,2819.58,0.2948533,Aggressive collection
7304,8888.74,0.72938627,Soft reminder
7305,501.8,0.6233035,Standard follow-up
7306,9145.9,0.23851953,Aggressive collection
7307,8346.64,0.1460494,Aggressive collection
7308,3045.95,0.7942066,Soft reminder
7309,7913.98,0.61187047,Standard follow-up
7310,409.01,0.83657277,Soft reminder
7311,9671.97,0.824015,Soft reminder
7312,5313.29,0.83306015,Soft reminder
7313,3102.48,0.66086656,Standard follow-up
7314,3689.57,0.5936682,Standard follow-up
7315,757.41,0.2905912,Aggressive collection
7316,9894.56,0.27207443,Aggressive collection
7317,488.99,0.14151908,Aggressive collection
7318,6583.58,0.26520133,Aggressive collection
7319,4483.09,0.77310157,Soft reminder
7320,9494.27,0.17545478,Aggressive collection
7321,2535.4,0.6293013,Standard follow-up
7322,5367.66,0.758823,Soft reminder
7323,4875.33,0.3150076,Standard follow-up
7324,7058.38,0.80992526,Soft reminder
7325,773.3,0.8626281,Soft reminder
7326,2018.51,0.23201846,Aggressive collection
7327,2224.19,0.3188722,Standard follow-up
7328,7407.69,0.5040903,Standard follow-up
7329,1972.47,0.2312354,Aggressive collection
7330,5777.57,0.9524411,Soft reminder
7331,2230.91,0.72692597,Soft reminder
7332,8630.09,0.5973723,Standard follow-up
7333,9427.64,0.34025007,Standard follow-up
7334,5233.08,0.64582616,Standard follow-up
7335,3587.86,0.5890047,Standard follow-up
7336,2417.17,0.6733007,Standard follow-up
7337,592.83,0.1993737,Aggressive collection
7338,2758.15,0.7492689,Soft reminder
7339,6576.93,0.7645513,Soft reminder
7340,5382.81,0.34603068,Standard follow-up
7341,9446.01,0.12362366,Aggressive collection
7342,4023.14,0.23251133,Aggressive collection
7343,6969.25,0.13929203,Aggressive collection
7344,4944.3,0.5139424,Standard follow-up
7345,5174.5,0.4182676,Standard follow-up
7346,2750.97,0.5923345,Standard follow-up
7347,4604.01,0.3655172,Standard follow-up
7348,4760.77,0.20145503,Aggressive collection
7349,7095.76,0.77244645,Soft reminder
7350,9412.34,0.4141979,Standard follow-up
7351,3360.28,0.87560284,Soft reminder
7352,517.78,0.22043581,Aggressive collection
7353,5013.32,0.56837,Standard follow-up
7354,5490.17,0.22664392,Aggressive collection
7355,1767.56,0.17217526,Aggressive collection
7356,7628.6,0.6844445,Standard follow-up
7357,9850.8,0.9141187,Soft reminder
7358,9463.17,0.8260143,Soft reminder
7359,2051.35,0.8065598,Soft reminder
7360,8766.1,0.6609772,Standard follow-up
7361,7074.49,0.8324245,Soft reminder
7362,4593.08,0.22647582,Aggressive collection
7363,5452.05,0.6651304,Standard follow-up
7364,8511.04,0.24786991,Aggressive collection
7365,4853.34,0.66589814,Standard follow-up
7366,3794.75,0.2626405,Aggressive collection
7367,4983.15,0.85440177,Soft reminder
7368,5833.39,0.7170709,Soft reminder
7369,1971.87,0.91127235,Soft reminder
7370,9018.99,0.12345492,Aggressive collection
7371,6774.45,0.44235435,Standard follow-up
7372,6369.36,0.49395776,Standard follow-up
7373,1085.01,0.05624675,Aggressive collection
7374,6081.32,0.6881738,Standard follow-up
7375,1297.51,0.46419957,Standard follow-up
7376,879.11,0.7989047,Soft reminder
7377,5320.38,0.1809258,Aggressive collection
7378,4087.58,0.4161578,Standard follow-up
7379,5929.22,0.30007136,Standard follow-up
7380,983.3,0.23143168,Aggressive collection
7381,4366.73,0.28588367,Aggressive collection
7382,1830.39,0.6918865,Standard follow-up
7383,9872.29,0.8741195,Soft reminder
7384,5655.39,0.20070894,Aggressive collection
7385,6905.62,0.59453666,Standard follow-up
7386,3321.64,0.4419873,Standard follow-up
7387,1037.92,0.25299978,Aggressive collection
7388,9761.12,0.5978211,Standard follow-up
7389,2933.96,0.5836147,Standard follow-up
7390,4295.7,0.43686217,Standard follow-up
7391,6533.65,0.23041338,Aggressive collection
7392,344.5,0.1819283,Aggressive collection
7393,8121.57,0.6022578,Standard follow-up
7394,5412.12,0.7707163,Soft reminder
7395,2854.35,0.54128194,Standard follow-up
7396,709.92,0.71582985,Soft reminder
7397,1708.73,0.8832274,Soft reminder
7398,8960.84,0.6169759,Standard follow-up
7399,6891.64,0.41867602,Standard follow-up
7400,2574.03,0.40461853,Standard follow-up
7401,749.45,0.06882415,Aggressive collection
7402,6937.09,0.26694387,Aggressive collection
7403,5766.84,0.90479016,Soft reminder
7404,4104.74,0.2947277,Aggressive collection
7405,3699.75,0.73763144,Soft reminder
7406,2246.46,0.6200497,Standard follow-up
7407,6729.15,0.3301745,Standard follow-up
7408,9709.61,0.42861038,Standard follow-up
7409,1839.58,0.7893834,Soft reminder
7410,6011.45,0.4665472,Standard follow-up
7411,4299.43,0.36511177,Standard follow-up
7412,4522.22,0.6862506,Standard follow-up
7413,2616.06,0.4082838,Standard follow-up
7414,8268.84,0.38082287,Standard follow-up
7415,4904.03,0.5130492,Standard follow-up
7416,5479.72,0.5312783,Standard follow-up
7417,3117.13,0.14729945,Aggressive collection
7418,1899.9,0.22434643,Aggressive collection
7419,950.51,0.16078195,Aggressive collection
7420,7169.78,0.3737189,Standard follow-up
7421,2042.72,0.50366646,Standard follow-up
7422,6931.75,0.7356793,Soft reminder
7423,3964.73,0.60767823,Standard follow-up
7424,4216.17,0.38871497,Standard follow-up
7425,4744.86,0.6559561,Standard follow-up
7426,3740.31,0.44447884,Standard follow-up
7427,1096.14,0.62866193,Standard follow-up
7428,3165.35,0.654875,Standard follow-up
7429,6670.97,0.6232738,Standard follow-up
7430,6691.27,0.81085885,Soft reminder
7431,2933.62,0.6864909,Standard follow-up
7432,4655.02,0.75467044,Soft reminder
7433,2015.13,0.10860902,Aggressive collection
7434,2182.68,0.3214189,Standard follow-up
7435,328.17,0.7576129,Soft reminder
7436,8977.79,0.3522713,Standard follow-up
7437,2186.0,0.6661173,Standard follow-up
7438,2352.59,0.33445483,Standard follow-up
7439,2868.05,0.4553816,Standard follow-up
7440,1361.34,0.22691661,Aggressive collection
7441,6428.7,0.7796534,Soft reminder
7442,843.92,0.7890649,Soft reminder
7443,1428.6,0.15352254,Aggressive collection
7444,6483.09,0.4223094,Standard follow-up
7445,3462.64,0.49204138,Standard follow-up
7446,7108.68,0.8711903,Soft reminder
7447,5618.5,0.31846702,Standard follow-up
7448,2634.61,0.3017036,Standard follow-up
7449,6543.2,0.44284868,Standard follow-up
7450,1251.11,0.55580264,Standard follow-up
7451,5410.46,0.49437812,Standard follow-up
7452,4427.77,0.7337615,Soft reminder
7453,2751.95,0.2634261,Aggressive collection
7454,6079.65,0.511095,Standard follow-up
7455,8726.2,0.4011795,Standard follow-up
7456,9989.16,0.7301832,Soft reminder
7457,6116.85,0.3469817,Standard follow-up
7458,4106.59,0.5741028,Standard follow-up
7459,2329.55,0.8217454,Soft reminder
7460,2645.25,0.7898054,Soft reminder
7461,4846.6,0.8451713,Soft reminder
7462,3736.05,0.33302423,Standard follow-up
7463,9146.76,0.75360286,Soft reminder
7464,3746.13,0.26420373,Aggressive collection
7465,3797.1,0.58008915,Standard follow-up
7466,3896.99,0.34186918,Standard follow-up
7467,8382.54,0.59456235,Standard follow-up
7468,6542.8,0.86223567,Soft reminder
7469,6180.27,0.6169719,Standard follow-up
7470,3408.02,0.651223,Standard follow-up
7471,8197.25,0.86799705,Soft reminder
7472,479.8,0.46173564,Standard follow-up
7473,8720.89,0.3174246,Standard follow-up
7474,5176.22,0.80583143,Soft reminder
7475,4042.68,0.20837265,Aggressive collection
7476,5021.96,0.3684761,Standard follow-up
7477,6707.41,0.61410254,Standard follow-up
7478,226.38,0.23677178,Aggressive collection
7479,8728.36,0.23513298,Aggressive collection
7480,4522.72,0.8984284,Soft reminder
7481,3495.37,0.32559162,Standard follow-up
7482,1468.63,0.2700549,Aggressive collection
7483,4450.71,0.1795235,Aggressive collection
7484,5013.6,0.6506126,Standard follow-up
7485,4096.1,0.70301676,Soft reminder
7486,6818.73,0.30896643,Standard follow-up
7487,4266.88,0.77692455,Soft reminder
7488,9618.03,0.4769706,Standard follow-up
7489,6032.85,0.33077687,Standard follow-up
7490,8094.03,0.7696157,Soft reminder
7491,1182.62,0.41165155,Standard follow-up
7492,4033.18,0.54770994,Standard follow-up
7493,3434.79,0.387528,Standard follow-up
7494,5737.88,0.3588939,Standard follow-up
7495,8625.02,0.6471166,Standard follow-up
7496,875.55,0.14917764,Aggressive collection
7497,818.49,0.18142898,Aggressive collection
7498,8518.15,0.45517612,Standard follow-up
7499,2207.22,0.6475591,Standard follow-up
7500,6720.66,0.10932495,Aggressive collection
7501,5474.49,0.19895783,Aggressive collection
7502,8345.65,0.39487198,Standard follow-up
7503,1338.38,0.7991702,Soft reminder
7504,1384.85,0.3013965,Standard follow-up
7505,5612.5,0.63435084,Standard follow-up
7506,9469.15,0.23159474,Aggressive collection
7507,4208.48,0.20599753,Aggressive collection
7508,3336.73,0.5612264,Standard follow-up
7509,6106.22,0.5178893,Standard follow-up
7510,9311.44,0.25423515,Aggressive collection
7511,8385.59,0.46776533,Standard follow-up
7512,9955.29,0.16891378,Aggressive collection
7513,323.43,0.753006,Soft reminder
7514,1217.3,0.2274386,Aggressive collection
7515,6133.73,0.36694726,Standard follow-up
7516,8223.71,0.85343647,Soft reminder
7517,2923.92,0.37214968,Standard follow-up
7518,2468.19,0.61013526,Standard follow-up
7519,7891.06,0.13288702,Aggressive collection
7520,658.18,0.57133025,Standard follow-up
7521,3756.89,0.31426942,Standard follow-up
7522,5107.51,0.60670626,Standard follow-up
7523,5647.45,0.2891985,Aggressive collection
7524,7313.29,0.1330313,Aggressive collection
7525,3612.97,0.4550164,Standard follow-up
7526,6165.58,0.38583392,Standard follow-up
7527,5895.22,0.85341877,Soft reminder
7528,5521.4,0.6027616,Standard follow-up
7529,6440.78,0.5836268,Standard follow-up
7530,2668.55,0.2550221,Aggressive collection
7531,938.02,0.49723387,Standard follow-up
7532,1280.79,0.26754525,Aggressive collection
7533,2323.37,0.89757276,Soft reminder
7534,5051.96,0.20404342,Aggressive collection
7535,8420.38,0.17952542,Aggressive collection
7536,7042.8,0.7665135,Soft reminder
7537,7911.5,0.55156386,Standard follow-up
7538,3574.66,0.5402036,Standard follow-up
7539,4106.07,0.6393568,Standard follow-up
7540,3997.45,0.6208564,Standard follow-up
7541,1999.54,0.41718677,Standard follow-up
7542,706.04,0.13807964,Aggressive collection
7543,5950.07,0.21108453,Aggressive collection
7544,9893.25,0.88539505,Soft reminder
7545,1751.61,0.12677066,Aggressive collection
7546,562.18,0.08640318,Aggressive collection
7547,7817.36,0.6495736,Standard follow-up
7548,2600.6,0.74813426,Soft reminder
7549,8313.47,0.37717545,Standard follow-up
7550,7068.97,0.659297,Standard follow-up
7551,9462.17,0.2742256,Aggressive collection
7552,4148.38,0.2834344,Aggressive collection
7553,6653.5,0.68126565,Standard follow-up
7554,4702.06,0.26261833,Aggressive collection
7555,6342.83,0.32706743,Standard follow-up
7556,4551.03,0.46802267,Standard follow-up
7557,1967.46,0.791923,Soft reminder
7558,5128.18,0.24307682,Aggressive collection
7559,5332.98,0.25194496,Aggressive collection
7560,8124.98,0.45929652,Standard follow-up
7561,7381.65,0.1884469,Aggressive collection
7562,6671.54,0.3623692,Standard follow-up
7563,1222.53,0.51891017,Standard follow-up
7564,7234.1,0.78708404,Soft reminder
7565,5053.02,0.70677966,Soft reminder
7566,8951.59,0.08577993,Aggressive collection
7567,9206.72,0.6638405,Standard follow-up
7568,646.05,0.7889658,Soft reminder
7569,8224.35,0.13989018,Aggressive collection
7570,473.2,0.6591299,Standard follow-up
7571,3734.98,0.5692637,Standard follow-up
7572,5468.77,0.37250146,Standard follow-up
7573,1566.2,0.33211446,Standard follow-up
7574,7488.51,0.7137545,Soft reminder
7575,182.71,0.88700825,Soft reminder
7576,1769.13,0.27697977,Aggressive collection
7577,5849.89,0.7323315,Soft reminder
7578,7172.44,0.847671,Soft reminder
7579,9174.77,0.12675098,Aggressive collection
7580,7084.42,0.76349413,Soft reminder
7581,6750.61,0.7769164,Soft reminder
7582,4003.98,0.6628303,Standard follow-up
7583,112.72,0.9356457,Soft reminder
7584,1289.58,0.8588838,Soft reminder
7585,5392.09,0.55601674,Standard follow-up
7586,6783.79,0.47653198,Standard follow-up
7587,4232.74,0.85688764,Soft reminder
7588,7333.72,0.62381554,Standard follow-up
7589,5266.44,0.3257267,Standard follow-up
7590,834.34,0.6061367,Standard follow-up
7591,2000.96,0.34866023,Standard follow-up
7592,8415.98,0.34318656,Standard follow-up
7593,7276.64,0.8040801,Soft reminder
7594,8958.14,0.6551428,Standard follow-up
7595,1263.82,0.15450934,Aggressive collection
7596,9903.2,0.82463324,Soft reminder
7597,2173.13,0.06954943,Aggressive collection
7598,216.62,0.11760439,Aggressive collection
7599,9974.49,0.30321765,Standard follow-up
7600,2882.63,0.2510031,Aggressive collection
7601,6713.39,0.25265613,Aggressive collection
7602,1849.15,0.73416483,Soft reminder
7603,5844.26,0.7674119,Soft reminder
7604,9049.95,0.11346965,Aggressive collection
7605,3269.79,0.79036117,Soft reminder
7606,6735.51,0.6075209,Standard follow-up
7607,1960.25,0.46486056,Standard follow-up
7608,6285.47,0.6252195,Standard follow-up
7609,3430.86,0.32875624,Standard follow-up
7610,2190.96,0.46313822,Standard follow-up
7611,3200.5,0.3166289,Standard follow-up
7612,1870.53,0.62538624,Standard follow-up
7613,9028.97,0.72196585,Soft reminder
7614,4032.15,0.91290003,Soft reminder
7615,2528.27,0.39761123,Standard follow-up
7616,4539.24,0.2881643,Aggressive collection
7617,3273.31,0.63733596,Standard follow-up
7618,7469.75,0.3938863,Standard follow-up
7619,9715.08,0.6126923,Standard follow-up
7620,4436.53,0.586339,Standard follow-up
7621,8624.23,0.68138623,Standard follow-up
7622,5702.04,0.5295713,Standard follow-up
7623,1656.63,0.7676571,Soft reminder
7624,6937.17,0.75998354,Soft reminder
7625,5183.0,0.21188931,Aggressive collection
7626,6541.0,0.46028745,Standard follow-up
7627,8907.91,0.53068876,Standard follow-up
7628,4460.3,0.81182843,Soft reminder
7629,9021.66,0.9186169,Soft reminder
7630,7531.62,0.82923925,Soft reminder
7631,4937.19,0.6007698,Standard follow-up
7632,6071.9,0.5414528,Standard follow-up
7633,3323.25,0.5228661,Standard follow-up
7634,9837.61,0.92286086,Soft reminder
7635,6706.78,0.6362266,Standard follow-up
7636,534.08,0.18940936,Aggressive collection
7637,3333.56,0.24206495,Aggressive collection
7638,6270.81,0.8220337,Soft reminder
7639,657.7,0.842025,Soft reminder
7640,336.45,0.81224084,Soft reminder
7641,4555.24,0.86487967,Soft reminder
7642,3393.63,0.124032296,Aggressive collection
7643,4439.16,0.60203815,Standard follow-up
7644,2700.66,0.64289397,Standard follow-up
7645,1730.71,0.41585892,Standard follow-up
7646,6922.52,0.37299725,Standard follow-up
7647,5194.25,0.34948468,Standard follow-up
7648,2081.53,0.7562673,Soft reminder
7649,3263.94,0.25209805,Aggressive collection
7650,5958.9,0.27070925,Aggressive collection
7651,815.07,0.36453018,Standard follow-up
7652,1559.78,0.8624842,Soft reminder
7653,825.13,0.058885343,Aggressive collection
7654,8141.94,0.3082009,Standard follow-up
7655,7548.85,0.6717547,Standard follow-up
7656,7557.8,0.42764923,Standard follow-up
7657,7191.62,0.68569684,Standard follow-up
7658,6726.92,0.26475796,Aggressive collection
7659,4822.22,0.36902657,Standard follow-up
7660,6458.55,0.6955146,Standard follow-up
7661,479.78,0.4156327,Standard follow-up
7662,6252.5,0.24296051,Aggressive collection
7663,7800.99,0.7634432,Soft reminder
7664,5053.55,0.679227,Standard follow-up
7665,3639.38,0.24694967,Aggressive collection
7666,2846.52,0.7712612,Soft reminder
7667,6463.74,0.75965905,Soft reminder
7668,6958.73,0.3781559,Standard follow-up
7669,8722.58,0.5974877,Standard follow-up
7670,3489.11,0.5792178,Standard follow-up
7671,7720.75,0.54760724,Standard follow-up
7672,5657.42,0.35352606,Standard follow-up
7673,8840.08,0.06216175,Aggressive collection
7674,5325.34,0.42886126,Standard follow-up
7675,5224.54,0.42697054,Standard follow-up
7676,5820.98,0.466865,Standard follow-up
7677,7518.22,0.031989556,Aggressive collection
7678,9650.44,0.23475906,Aggressive collection
7679,828.28,0.8418237,Soft reminder
7680,629.0,0.09060836,Aggressive collection
7681,9381.75,0.23466592,Aggressive collection
7682,5345.77,0.3813625,Standard follow-up
7683,6187.54,0.6209048,Standard follow-up
7684,4875.99,0.69268876,Standard follow-up
7685,1027.21,0.62282,Standard follow-up
7686,7704.08,0.41809684,Standard follow-up
7687,7497.52,0.3809611,Standard follow-up
7688,3185.86,0.4518392,Standard follow-up
7689,3131.77,0.80450374,Soft reminder
7690,8394.63,0.7642781,Soft reminder
7691,816.34,0.24620938,Aggressive collection
7692,8822.94,0.49347535,Standard follow-up
7693,2640.95,0.44986415,Standard follow-up
7694,5970.55,0.7061356,Soft reminder
7695,9366.34,0.93933624,Soft reminder
7696,6813.41,0.42325366,Standard follow-up
7697,4202.86,0.71434444,Soft reminder
7698,6926.39,0.38282022,Standard follow-up
7699,3505.4,0.21244267,Aggressive collection
7700,2844.86,0.52694935,Standard follow-up
7701,9967.16,0.13223965,Aggressive collection
7702,7532.82,0.31482977,Standard follow-up
7703,6482.73,0.36252025,Standard follow-up
7704,3617.37,0.57774985,Standard follow-up
7705,586.69,0.19727428,Aggressive collection
7706,407.46,0.42212245,Standard follow-up
7707,5586.39,0.26864082,Aggressive collection
7708,7644.12,0.469677,Standard follow-up
7709,5420.05,0.71543026,Soft reminder
7710,8423.77,0.20257093,Aggressive collection
7711,430.92,0.95009947,Soft reminder
7712,3730.85,0.9007091,Soft reminder
7713,2447.0,0.24178964,Aggressive collection
7714,4528.0,0.38409415,Standard follow-up
7715,816.53,0.29664287,Aggressive collection
7716,9545.9,0.6663914,Standard follow-up
7717,2310.23,0.7994343,Soft reminder
7718,9230.85,0.1756112,Aggressive collection
7719,4316.34,0.7103246,Soft reminder
7720,9856.69,0.2486197,Aggressive collection
7721,5585.18,0.23938692,Aggressive collection
7722,9315.25,0.06850175,Aggressive collection
7723,152.95,0.35780853,Standard follow-up
7724,7507.56,0.3279332,Standard follow-up
7725,9040.2,0.8787427,Soft reminder
7726,1483.23,0.13841861,Aggressive collection
7727,1051.65,0.6137873,Standard follow-up
7728,4303.27,0.4437614,Standard follow-up
7729,9343.42,0.2731378,Aggressive collection
7730,5469.63,0.7503731,Soft reminder
7731,5321.82,0.7218456,Soft reminder
7732,1497.15,0.23224115,Aggressive collection
7733,107.82,0.8256247,Soft reminder
7734,8120.39,0.95934397,Soft reminder
7735,966.99,0.31117576,Standard follow-up
7736,6375.11,0.6403939,Standard follow-up
7737,9154.7,0.60212934,Standard follow-up
7738,2165.65,0.6463487,Standard follow-up
7739,6686.2,0.67569494,Standard follow-up
7740,879.12,0.5474377,Standard follow-up
7741,6077.18,0.14278878,Aggressive collection
7742,1722.92,0.5830206,Standard follow-up
7743,7385.94,0.39666775,Standard follow-up
7744,3082.19,0.49959388,Standard follow-up
7745,4687.57,0.5666249,Standard follow-up
7746,6034.36,0.8133762,Soft reminder
7747,1795.61,0.18474212,Aggressive collection
7748,7442.21,0.7763577,Soft reminder
7749,3096.14,0.51707315,Standard follow-up
7750,6657.48,0.4783309,Standard follow-up
7751,1667.0,0.2401738,Aggressive collection
7752,6912.36,0.3310894,Standard follow-up
7753,1369.06,0.6069791,Standard follow-up
7754,4311.03,0.5152166,Standard follow-up
7755,2547.34,0.6585924,Standard follow-up
7756,7508.91,0.8643652,Soft reminder
7757,2694.15,0.5713998,Standard follow-up
7758,8829.0,0.34564316,Standard follow-up
7759,8929.02,0.8947508,Soft reminder
7760,2044.77,0.46996602,Standard follow-up
7761,6177.07,0.5347479,Standard follow-up
7762,968.4,0.7288297,Soft reminder
7763,3976.22,0.8794965,Soft reminder
7764,7161.89,0.45211956,Standard follow-up
7765,6628.29,0.6078357,Standard follow-up
7766,6284.54,0.7433331,Soft reminder
7767,2897.15,0.65659314,Standard follow-up
7768,3842.45,0.19683598,Aggressive collection
7769,1119.17,0.2504836,Aggressive collection
7770,7218.33,0.79773766,Soft reminder
7771,5088.5,0.4496763,Standard follow-up
7772,7116.78,0.37507263,Standard follow-up
7773,2564.54,0.26844022,Aggressive collection
7774,3311.94,0.63766575,Standard follow-up
7775,3408.73,0.6156514,Standard follow-up
7776,354.85,0.74306995,Soft reminder
7777,3476.37,0.51285154,Standard follow-up
7778,8052.72,0.43536434,Standard follow-up
7779,8983.26,0.81748456,Soft reminder
7780,5230.36,0.3724527,Standard follow-up
7781,4609.47,0.16750719,Aggressive collection
7782,405.16,0.7952022,Soft reminder
7783,8804.12,0.3347745,Standard follow-up
7784,228.8,0.17709298,Aggressive collection
7785,9453.03,0.74738234,Soft reminder
7786,4943.24,0.39942944,Standard follow-up
7787,3485.15,0.226814,Aggressive collection
7788,9249.76,0.5042135,Standard follow-up
7789,341.47,0.17945462,Aggressive collection
7790,5856.11,0.82740635,Soft reminder
7791,5534.43,0.12957026,Aggressive collection
7792,2271.27,0.68156683,Standard follow-up
7793,4345.99,0.65266097,Standard follow-up
7794,6557.41,0.22914596,Aggressive collection
7795,7298.6,0.47144967,Standard follow-up
7796,107.1,0.83692014,Soft reminder
7797,9374.85,0.21132256,Aggressive collection
7798,1728.8,0.83380073,Soft reminder
7799,2412.45,0.8515862,Soft reminder
7800,2708.39,0.6342396,Standard follow-up
7801,474.42,0.8725151,Soft reminder
7802,1318.22,0.24963029,Aggressive collection
7803,9864.86,0.81439406,Soft reminder
7804,3220.65,0.7280136,Soft reminder
7805,1241.48,0.839174,Soft reminder
7806,1159.21,0.25088724,Aggressive collection
7807,7222.65,0.7104064,Soft reminder
7808,8560.23,0.6278101,Standard follow-up
7809,2643.83,0.6117168,Standard follow-up
