customer_id,debt_amount,days_overdue,credit_score,age,income,num_previous_loans,num_previous_defaults,communication_preference,last_contact_date,payment_probability,days_since_last_contact,debt_to_income_ratio,default_rate
8031,3599.43,112,783,47,171841.87,0,4,1,2024-07-15 02:06:47.080661,0.1662,23,0.020946175690476364,4.0
8032,6457.88,148,755,64,191628.72,5,0,0,2024-08-03 02:06:47.080661,0.0497,4,0.03369995896231003,0.0
8033,2531.75,269,775,43,30834.37,3,4,0,2024-07-04 02:06:47.080661,0.2739,34,0.08210805020501473,1.0
8034,1181.87,203,509,71,134336.03,1,1,0,2024-06-30 02:06:47.080661,0.8198,38,0.008797863090043675,0.5
8035,7964.4,348,824,72,192940.16,6,1,2,2024-06-07 02:06:47.080661,0.2672,61,0.04127911990950976,0.14285714285714285
8036,1079.79,358,606,23,129242.14,6,0,2,2024-07-11 02:06:47.080661,0.6963,27,0.008354782735723813,0.0
8037,2786.68,56,375,56,163631.18,7,0,1,2024-05-16 02:06:47.080661,0.526,83,0.017030250591604852,0.0
8038,8565.58,301,321,34,41263.18,6,3,2,2024-07-07 02:06:47.080661,0.5197,31,0.2075840979779067,0.42857142857142855
8039,3530.05,316,359,23,64072.96,0,4,1,2024-08-04 02:06:47.080661,0.7815,3,0.0550942238348283,4.0
8040,9733.15,185,685,45,82232.27,2,2,0,2024-05-06 02:06:47.080661,0.6178,93,0.11836168453090251,0.6666666666666666
8041,9799.37,54,355,26,196610.0,0,0,0,2024-05-22 02:06:47.080661,0.1599,77,0.04984166624281573,0.0
8042,2755.93,37,467,44,160720.03,1,3,1,2024-07-11 02:06:47.080661,0.2208,27,0.01714739600285042,1.5
8043,505.68,211,711,52,179419.32,0,0,1,2024-06-25 02:06:47.080661,0.5438,43,0.002818425574235818,0.0
8044,7080.13,293,490,63,107673.76,8,0,1,2024-06-08 02:06:47.080661,0.8453,60,0.06575538924246725,0.0
8045,4564.77,270,781,23,149024.96,6,1,0,2024-05-03 02:06:47.080661,0.1523,96,0.030630909077244514,0.14285714285714285
8046,1097.45,351,715,21,151681.69,8,4,2,2024-06-22 02:06:47.080661,0.1069,46,0.007235217381873844,0.4444444444444444
8047,7104.48,220,639,33,122406.15,7,0,0,2024-07-01 02:06:47.080661,0.5175,37,0.05804022101830668,0.0
8048,408.63,228,558,40,178034.45,9,4,1,2024-06-01 02:06:47.080661,0.1887,67,0.00229522994004812,0.4
8049,8714.95,358,649,65,48485.22,1,3,0,2024-08-01 02:06:47.080661,0.9942,6,0.17974446645802578,1.5
8050,1472.66,211,736,40,30353.54,0,0,0,2024-06-09 02:06:47.080661,0.0044,59,0.048516911042336415,0.0
8051,1360.39,298,521,46,74730.17,4,2,0,2024-08-04 02:06:47.080661,0.4489,3,0.018204026566512564,0.4
8052,1839.16,1,712,58,35888.93,6,1,2,2024-05-22 02:06:47.080661,0.1625,77,0.05124588556972861,0.14285714285714285
8053,9606.64,23,649,21,30856.91,1,2,2,2024-07-27 02:06:47.080661,0.6811,11,0.3113286456745021,1.0
8054,6962.38,284,781,79,95436.16,3,1,0,2024-07-11 02:06:47.080661,0.6301,27,0.07295327054231855,0.25
8055,8033.58,188,358,57,56091.02,6,0,0,2024-08-05 02:06:47.080661,0.8071,2,0.14322399557005738,0.0
8056,4036.59,18,451,73,162226.55,8,0,1,2024-06-04 02:06:47.080661,0.5634,64,0.024882425225710592,0.0
8057,3429.5,49,839,57,124361.19,5,4,0,2024-06-24 02:06:47.080661,0.1894,44,0.027576931356157013,0.6666666666666666
8058,2421.39,47,524,79,84906.71,6,1,2,2024-05-23 02:06:47.080661,0.0533,76,0.028518240784503365,0.14285714285714285
8059,4858.42,115,617,41,71577.95,7,3,2,2024-06-13 02:06:47.080661,0.7221,55,0.06787593106536301,0.375
8060,5563.1,39,578,23,121364.87,7,2,0,2024-06-28 02:06:47.080661,0.4399,40,0.04583781122164923,0.25
8061,6354.57,217,773,57,98120.38,8,3,2,2024-05-23 02:06:47.080661,0.2222,76,0.06476299826804584,0.3333333333333333
8062,2645.47,210,323,23,30032.33,9,1,2,2024-07-15 02:06:47.080661,0.2518,23,0.08808740447377875,0.1
8063,9491.68,262,818,75,139734.31,1,3,2,2024-06-04 02:06:47.080661,0.149,64,0.06792662446324027,1.5
8064,1780.61,211,667,31,109956.37,6,1,0,2024-05-04 02:06:47.080661,0.2836,95,0.016193786681026303,0.14285714285714285
8065,9659.97,53,634,31,69841.93,1,4,1,2024-06-11 02:06:47.080661,0.792,57,0.13831189945638672,2.0
8066,247.08,281,732,67,72274.72,6,4,2,2024-07-28 02:06:47.080661,0.6207,10,0.0034186227217483513,0.5714285714285714
8067,4863.14,355,302,62,101501.23,8,3,1,2024-07-03 02:06:47.080661,0.9874,35,0.04791212874957279,0.3333333333333333
8068,3400.34,321,557,64,168966.64,3,3,0,2024-08-01 02:06:47.080661,0.5243,6,0.02012432750038706,0.75
8069,4546.32,133,562,52,96149.1,4,1,1,2024-05-10 02:06:47.080661,0.5215,89,0.04728406194129742,0.2
8070,5749.58,264,420,23,171124.55,4,4,1,2024-05-04 02:06:47.080661,0.1914,95,0.03359880274338194,0.8
8071,4412.33,295,320,40,96475.38,1,3,1,2024-06-14 02:06:47.080661,0.5865,54,0.04573529536758497,1.5
8072,4206.98,111,439,79,169384.37,2,1,0,2024-05-05 02:06:47.080661,0.6084,94,0.024836884300481796,0.3333333333333333
8073,7353.96,43,776,37,187675.39,9,1,0,2024-05-20 02:06:47.080661,0.2065,79,0.03918446632773748,0.1
8074,6890.18,338,588,34,23703.3,0,3,0,2024-06-01 02:06:47.080661,0.088,67,0.29068441946901913,3.0
8075,8349.39,238,505,37,31205.07,2,2,0,2024-05-17 02:06:47.080661,0.3688,82,0.2675651745052967,0.6666666666666666
8076,2574.59,247,342,65,44123.47,4,0,2,2024-06-12 02:06:47.080661,0.1721,56,0.05834967195463095,0.0
8077,6134.33,4,417,23,41981.69,8,1,0,2024-05-18 02:06:47.080661,0.5032,81,0.14611917719367656,0.1111111111111111
8078,5893.43,364,304,57,101806.02,0,4,1,2024-06-08 02:06:47.080661,0.5261,60,0.05788881639808727,4.0
8079,3760.4,349,506,78,157526.13,5,0,1,2024-07-24 02:06:47.080661,0.6082,14,0.023871595144246863,0.0
8080,4911.97,350,644,45,193039.11,1,1,0,2024-06-22 02:06:47.080661,0.6028,46,0.02544546542925939,0.5
8081,3206.44,312,441,30,95200.55,5,2,2,2024-07-22 02:06:47.080661,0.6749,16,0.03368089785195569,0.3333333333333333
8082,1504.26,173,671,46,143926.6,9,0,2,2024-07-11 02:06:47.080661,0.2305,27,0.010451577401258696,0.0
8083,2216.63,193,531,79,134391.24,5,4,0,2024-07-01 02:06:47.080661,0.7308,37,0.01649385778418296,0.6666666666666666
8084,1144.59,3,463,62,90773.04,0,0,2,2024-05-02 02:06:47.080661,0.5248,97,0.012609360664796508,0.0
8085,6862.39,278,846,37,149802.23,4,3,1,2024-06-07 02:06:47.080661,0.4373,61,0.0458096651832219,0.6
8086,6641.2,56,663,75,126551.2,9,1,2,2024-07-18 02:06:47.080661,0.6479,20,0.05247836448804911,0.1
8087,9511.0,274,634,34,156789.11,1,3,2,2024-07-13 02:06:47.080661,0.5013,25,0.06066110076139855,1.5
8088,7323.82,176,310,70,54856.77,0,2,0,2024-06-18 02:06:47.080661,0.5257,50,0.13350804285414544,2.0
8089,615.25,116,707,72,84848.85,8,0,1,2024-06-10 02:06:47.080661,0.0232,58,0.007251129508531936,0.0
8090,8854.03,84,374,71,140819.94,5,3,2,2024-05-21 02:06:47.080661,0.802,78,0.06287483150468606,0.5
8091,8640.48,159,599,52,42464.62,0,2,2,2024-07-01 02:06:47.080661,0.4242,37,0.2034747985499458,2.0
8092,4488.87,286,680,62,158671.56,9,3,1,2024-08-02 02:06:47.080661,0.5181,5,0.028290324995859373,0.3
8093,5900.04,80,327,56,44019.16,8,4,2,2024-06-14 02:06:47.080661,0.3899,54,0.13403345270559455,0.4444444444444444
8094,9763.18,66,762,69,78401.75,8,3,1,2024-07-01 02:06:47.080661,0.5515,37,0.1245275775094306,0.3333333333333333
8095,5369.81,209,695,54,62755.16,6,1,2,2024-05-25 02:06:47.080661,0.054,74,0.08556762503673004,0.14285714285714285
8096,9062.69,10,675,60,30977.4,8,3,0,2024-07-28 02:06:47.080661,0.3839,10,0.29255812301871686,0.3333333333333333
8097,922.08,199,720,40,68718.23,0,3,2,2024-07-29 02:06:47.080661,0.6687,9,0.013418273433410611,3.0
8098,1991.41,59,663,35,184072.02,2,3,2,2024-05-21 02:06:47.080661,0.9384,78,0.0108186458756741,1.0
8099,4463.47,234,515,53,24847.16,7,3,2,2024-07-05 02:06:47.080661,0.8492,33,0.17963702894012837,0.375
8100,5889.09,307,400,37,23029.21,2,3,1,2024-05-06 02:06:47.080661,0.9628,93,0.2557226235724109,1.0
8101,8180.66,244,392,71,146768.03,7,0,1,2024-07-14 02:06:47.080661,0.7815,24,0.055738705493287605,0.0
8102,9883.79,54,565,77,86036.58,2,0,0,2024-05-29 02:06:47.080661,0.6326,70,0.11487892707962126,0.0
8103,3949.63,337,505,76,61353.39,3,4,0,2024-06-11 02:06:47.080661,0.4233,57,0.06437508995020487,1.0
8104,569.41,9,379,24,111596.99,3,0,0,2024-07-12 02:06:47.080661,0.1231,26,0.00510237776126399,0.0
8105,8031.6,101,336,53,68001.6,4,2,0,2024-06-29 02:06:47.080661,0.2508,39,0.11810898567092538,0.4
8106,6083.37,295,310,59,90563.23,9,1,0,2024-06-24 02:06:47.080661,0.2712,44,0.06717262624135646,0.1
8107,2065.57,203,389,18,148760.55,9,3,1,2024-06-04 02:06:47.080661,0.4279,64,0.013885200074885447,0.3
8108,4998.8,153,318,66,41043.27,3,3,0,2024-06-20 02:06:47.080661,0.6098,48,0.12179341460853389,0.75
8109,7448.87,110,673,54,192738.12,6,3,2,2024-06-01 02:06:47.080661,0.6187,67,0.038647621964975065,0.42857142857142855
8110,7727.08,322,393,66,27655.16,3,4,0,2024-06-20 02:06:47.080661,0.4555,48,0.27940825509597483,1.0
8111,5046.22,266,331,52,165176.72,0,4,0,2024-06-28 02:06:47.080661,0.2746,40,0.030550431077696664,4.0
8112,3121.62,152,439,58,150426.41,4,2,0,2024-06-22 02:06:47.080661,0.0565,46,0.020751808143264203,0.4
8113,9740.05,83,320,20,70776.12,7,3,0,2024-05-03 02:06:47.080661,0.9888,96,0.1376177445160882,0.375
8114,6667.29,134,448,52,41298.11,5,4,1,2024-05-09 02:06:47.080661,0.9396,90,0.16144298128897425,0.6666666666666666
8115,4141.55,326,520,46,173427.49,3,3,0,2024-08-04 02:06:47.080661,0.1829,3,0.02388058548272826,0.75
8116,2876.59,160,518,26,142330.09,3,0,1,2024-05-23 02:06:47.080661,0.6054,76,0.020210694730819042,0.0
8117,7337.92,39,840,54,72358.62,0,3,0,2024-07-24 02:06:47.080661,0.2957,14,0.10141044702068669,3.0
8118,2497.62,176,357,77,23047.25,9,2,1,2024-05-16 02:06:47.080661,0.1944,83,0.10836954517350225,0.2
8119,1799.93,13,724,73,188928.26,0,2,0,2024-08-03 02:06:47.080661,0.6844,4,0.009527055401875824,2.0
8120,5345.36,315,574,59,92765.57,2,4,2,2024-07-26 02:06:47.080661,0.7862,12,0.057622240665367544,1.3333333333333333
8121,2970.88,67,439,64,51728.03,3,3,1,2024-04-30 02:06:47.080661,0.4066,99,0.05743269171472411,0.75
8122,6326.16,248,322,42,184130.11,3,2,1,2024-07-15 02:06:47.080661,0.0591,23,0.03435700983397012,0.5
8123,1267.59,41,677,29,84623.72,1,0,0,2024-08-04 02:06:47.080661,0.4015,3,0.014979133510084406,0.0
8124,6583.92,184,672,55,103385.3,8,4,1,2024-08-04 02:06:47.080661,0.5322,3,0.06368332828748381,0.4444444444444444
8125,2904.64,35,362,24,145751.36,7,0,1,2024-06-26 02:06:47.080661,0.8932,42,0.019928733426569742,0.0
8126,102.41,337,641,24,167495.39,2,2,1,2024-05-19 02:06:47.080661,0.6568,80,0.0006114198128079823,0.6666666666666666
8127,1356.67,290,466,72,38031.99,1,4,2,2024-05-22 02:06:47.080661,0.7105,77,0.03567181207189001,2.0
8128,9342.79,76,450,21,181761.3,0,3,0,2024-07-19 02:06:47.080661,0.2026,19,0.05140142593610412,3.0
8129,8686.81,70,822,78,187857.15,9,1,2,2024-07-10 02:06:47.080661,0.7203,28,0.046241572386252,0.1
8130,2412.73,234,800,62,66668.55,8,3,2,2024-06-30 02:06:47.080661,0.5018,38,0.036189927634544324,0.3333333333333333
8131,7805.88,11,647,64,109529.83,4,3,0,2024-07-29 02:06:47.080661,0.8204,9,0.07126716073602962,0.6
8132,6124.86,283,571,48,174417.56,7,0,2,2024-06-12 02:06:47.080661,0.2164,56,0.03511607432187447,0.0
8133,9711.96,304,729,67,107722.7,3,3,2,2024-07-21 02:06:47.080661,0.5149,17,0.0901570421090448,0.75
8134,3798.7,24,532,67,106755.42,1,1,1,2024-07-31 02:06:47.080661,0.2095,7,0.03558320504944854,0.5
8135,6846.46,274,507,56,131334.17,4,4,1,2024-05-27 02:06:47.080661,0.2859,72,0.05213007399369105,0.8
8136,729.0,27,752,27,158139.08,7,4,0,2024-05-23 02:06:47.080661,0.8322,76,0.004609866201321014,0.5
8137,4022.85,54,800,65,139811.13,5,1,0,2024-06-14 02:06:47.080661,0.6878,54,0.02877346031034868,0.16666666666666666
8138,9641.79,55,518,40,132782.0,7,0,2,2024-07-10 02:06:47.080661,0.7285,28,0.07261368257745779,0.0
8139,5435.91,233,380,43,86900.84,2,1,0,2024-06-02 02:06:47.080661,0.0685,66,0.06255302020095548,0.3333333333333333
8140,2950.01,277,848,40,133413.27,4,4,0,2024-07-10 02:06:47.080661,0.7288,28,0.022111818412066508,0.8
8141,1290.68,120,840,46,38589.12,1,1,1,2024-07-13 02:06:47.080661,0.4914,25,0.03344673317245897,0.5
8142,7064.93,225,550,25,93720.46,2,0,2,2024-05-08 02:06:47.080661,0.4591,91,0.0753830060159756,0.0
8143,6484.07,58,714,36,53903.23,6,3,1,2024-04-30 02:06:47.080661,0.4126,99,0.12029093618323057,0.42857142857142855
8144,3801.99,255,385,46,116762.21,0,3,1,2024-05-20 02:06:47.080661,0.8518,79,0.032561819444835785,3.0
8145,9514.32,176,516,60,67168.13,7,4,1,2024-06-19 02:06:47.080661,0.1775,49,0.141649320890726,0.5
8146,319.81,54,495,70,111068.27,4,0,2,2024-06-20 02:06:47.080661,0.8141,48,0.0028794002103391,0.0
8147,3106.87,146,596,23,159918.51,1,3,2,2024-04-30 02:06:47.080661,0.9283,99,0.019427832337857574,1.5
8148,9218.59,259,343,46,98118.69,2,3,2,2024-06-21 02:06:47.080661,0.1682,47,0.09395345575853081,1.0
8149,3277.26,152,692,41,59371.16,3,3,1,2024-06-06 02:06:47.080661,0.9996,62,0.05519952785156969,0.75
8150,2597.3,262,742,73,60136.7,1,2,0,2024-07-05 02:06:47.080661,0.9905,33,0.043189932270975964,1.0
8151,5388.78,19,389,27,183125.8,9,3,2,2024-06-26 02:06:47.080661,0.6213,42,0.02942665642962379,0.3
8152,8255.64,342,454,68,160562.86,4,2,0,2024-05-12 02:06:47.080661,0.2685,87,0.05141687187186377,0.4
8153,1121.15,171,777,77,26583.08,6,1,1,2024-07-11 02:06:47.080661,0.4296,27,0.04217532355167272,0.14285714285714285
8154,9435.91,197,358,31,189690.11,8,4,2,2024-07-30 02:06:47.080661,0.1704,8,0.049743816375034,0.4444444444444444
8155,7971.22,73,409,69,40261.73,0,4,0,2024-06-06 02:06:47.080661,0.1202,62,0.19798503442350837,4.0
8156,1894.38,303,778,23,137529.63,9,2,2,2024-06-30 02:06:47.080661,0.704,38,0.013774340845678128,0.2
8157,7148.88,85,348,21,119270.55,5,0,1,2024-08-03 02:06:47.080661,0.5798,4,0.05993835024656129,0.0
8158,3911.09,284,676,75,28401.11,5,2,2,2024-06-14 02:06:47.080661,0.5636,54,0.1377090543292146,0.3333333333333333
8159,4082.72,302,331,69,73131.19,0,3,1,2024-06-20 02:06:47.080661,0.2478,48,0.055827342615373816,3.0
8160,7854.57,132,785,32,159653.65,1,0,1,2024-05-30 02:06:47.080661,0.2349,69,0.04919755984282226,0.0
8161,9631.57,120,830,54,75238.37,7,4,0,2024-07-22 02:06:47.080661,0.9897,16,0.12801407048026162,0.5
8162,1353.89,216,302,65,106459.83,5,1,1,2024-06-07 02:06:47.080661,0.6288,61,0.012717378940018974,0.16666666666666666
8163,4264.24,136,677,75,145631.1,0,1,1,2024-07-20 02:06:47.080661,0.8195,18,0.029281108224822855,1.0
8164,4861.32,116,541,56,32883.11,9,2,2,2024-06-23 02:06:47.080661,0.3785,45,0.14783638165611462,0.2
8165,3825.49,61,840,45,169869.03,9,2,1,2024-07-20 02:06:47.080661,0.8437,18,0.022520232204775642,0.2
8166,3695.57,17,656,19,27484.61,5,2,1,2024-07-30 02:06:47.080661,0.7224,8,0.13445961212474908,0.3333333333333333
8167,617.46,34,496,30,67229.74,9,2,1,2024-07-09 02:06:47.080661,0.3501,29,0.009184328245208147,0.2
8168,6886.83,20,718,19,157352.11,6,4,1,2024-07-17 02:06:47.080661,0.7177,21,0.043767001281393686,0.5714285714285714
8169,4418.52,208,572,77,184137.53,1,3,0,2024-06-14 02:06:47.080661,0.9256,54,0.02399576012559743,1.5
8170,2028.46,162,801,75,156861.87,3,4,2,2024-05-08 02:06:47.080661,0.2137,91,0.01293150464163152,1.0
8171,8178.73,299,334,79,60859.88,6,1,2,2024-06-21 02:06:47.080661,0.5476,47,0.13438623276943695,0.14285714285714285
8172,8045.35,10,760,58,197430.29,5,1,1,2024-06-02 02:06:47.080661,0.9667,66,0.04075033268704615,0.16666666666666666
8173,4915.28,94,552,49,94400.16,7,1,0,2024-05-31 02:06:47.080661,0.8214,68,0.052068555816007084,0.125
8174,3054.66,107,811,69,87761.22,5,3,0,2024-06-20 02:06:47.080661,0.6203,48,0.034806489700120395,0.5
8175,6417.12,105,347,22,175742.39,1,3,1,2024-05-23 02:06:47.080661,0.0698,76,0.03651435490321942,1.5
8176,2952.71,71,484,20,31917.62,0,0,1,2024-05-19 02:06:47.080661,0.4063,80,0.09251034381636225,0.0
8177,2436.48,84,790,19,120094.66,4,3,2,2024-05-10 02:06:47.080661,0.6508,89,0.020287996152368475,0.6
8178,7332.1,209,572,31,193812.65,9,1,2,2024-07-15 02:06:47.080661,0.4097,23,0.03783086398127264,0.1
8179,499.22,259,826,75,38023.46,9,3,2,2024-07-21 02:06:47.080661,0.9971,17,0.013129262828790437,0.3
8180,1038.21,239,427,57,117352.83,8,3,2,2024-06-07 02:06:47.080661,0.7534,61,0.00884691063692286,0.3333333333333333
8181,167.2,302,509,69,43842.19,1,3,1,2024-06-16 02:06:47.080661,0.1871,52,0.0038136781032151903,1.5
8182,1614.14,232,441,79,180196.03,6,2,1,2024-06-26 02:06:47.080661,0.4904,42,0.008957689023448519,0.2857142857142857
8183,783.0,282,472,61,125794.71,8,3,2,2024-06-17 02:06:47.080661,0.384,51,0.006224427084413963,0.3333333333333333
8184,9958.44,206,746,66,62228.61,3,2,2,2024-08-06 02:06:47.080661,0.5938,1,0.16002992835610502,0.5
8185,2959.22,264,418,46,75267.74,3,1,1,2024-07-17 02:06:47.080661,0.4466,21,0.03931591409546772,0.25
8186,1577.75,311,310,65,112993.58,9,0,2,2024-06-11 02:06:47.080661,0.2379,57,0.013963182687016377,0.0
8187,2485.86,347,603,55,150562.66,4,4,1,2024-07-02 02:06:47.080661,0.7244,36,0.01651046813333399,0.8
8188,9367.64,185,453,23,107748.96,5,0,2,2024-08-05 02:06:47.080661,0.1067,2,0.08693949342991338,0.0
8189,5249.59,114,622,67,54067.87,6,4,1,2024-07-15 02:06:47.080661,0.5321,23,0.09709259861725641,0.5714285714285714
8190,3711.7,79,836,51,147463.62,8,1,0,2024-06-08 02:06:47.080661,0.3102,60,0.025170275895844682,0.1111111111111111
8191,8746.58,357,744,25,41305.47,5,2,1,2024-06-09 02:06:47.080661,0.9665,59,0.21175355225349088,0.3333333333333333
8192,4010.4,342,641,76,165693.31,2,3,0,2024-06-02 02:06:47.080661,0.3036,66,0.02420375330784327,1.0
8193,3416.58,301,520,72,91208.02,1,2,0,2024-06-25 02:06:47.080661,0.3409,43,0.037459205890008354,1.0
8194,2152.1,50,409,63,137487.91,5,4,2,2024-06-09 02:06:47.080661,0.7071,59,0.01565301269035219,0.6666666666666666
8195,3840.19,320,709,19,82046.03,8,3,0,2024-05-25 02:06:47.080661,0.1285,74,0.04680531160374244,0.3333333333333333
8196,3235.18,95,717,43,140433.24,2,4,2,2024-05-26 02:06:47.080661,0.3246,73,0.023037138500827867,1.3333333333333333
8197,6805.31,258,804,34,180053.64,3,4,0,2024-05-06 02:06:47.080661,0.6959,93,0.037796014565437276,1.0
8198,2966.87,351,339,76,146252.77,2,3,0,2024-05-09 02:06:47.080661,0.0308,90,0.02028590637975609,1.0
8199,5814.28,62,808,41,140853.62,6,0,2,2024-07-02 02:06:47.080661,0.311,36,0.04127888228928728,0.0
8200,752.33,142,758,48,156333.95,3,0,1,2024-06-08 02:06:47.080661,0.0083,60,0.004812326433253941,0.0
8201,1993.76,330,562,33,110038.16,5,4,2,2024-05-06 02:06:47.080661,0.1502,93,0.01811880533080524,0.6666666666666666
8202,4133.31,222,417,75,59652.68,5,1,0,2024-08-03 02:06:47.080661,0.6042,4,0.06928959436524898,0.16666666666666666
8203,9375.8,356,749,67,166793.97,8,2,2,2024-07-17 02:06:47.080661,0.4567,21,0.056211864253845625,0.2222222222222222
8204,3834.79,111,713,38,136726.76,4,0,2,2024-05-02 02:06:47.080661,0.156,97,0.02804710650643663,0.0
8205,6674.33,104,825,55,76487.76,6,3,0,2024-05-04 02:06:47.080661,0.078,95,0.08726010540771491,0.42857142857142855
8206,2625.36,15,760,43,69656.63,0,4,0,2024-05-07 02:06:47.080661,0.0563,92,0.03769002318946524,4.0
8207,1357.63,270,417,34,109987.21,7,2,0,2024-05-02 02:06:47.080661,0.0854,97,0.012343526124537572,0.25
8208,679.51,159,516,67,57315.02,1,2,2,2024-08-03 02:06:47.080661,0.0961,4,0.01185570553757113,1.0
8209,3123.59,157,376,63,178082.99,3,4,2,2024-08-03 02:06:47.080661,0.0863,4,0.017540080610730986,1.0
8210,1660.84,27,720,59,161943.19,9,2,2,2024-07-05 02:06:47.080661,0.0551,33,0.010255695222503644,0.2
8211,1822.7,85,471,21,75496.69,6,1,1,2024-07-24 02:06:47.080661,0.697,14,0.024142780299374715,0.14285714285714285
8212,7631.52,9,689,67,28892.64,5,4,2,2024-07-29 02:06:47.080661,0.9413,9,0.2641337032545313,0.6666666666666666
8213,256.8,276,325,60,29336.26,3,2,1,2024-05-11 02:06:47.080661,0.856,88,0.0087536720768087,0.5
8214,5622.32,227,427,71,73481.56,7,2,0,2024-06-04 02:06:47.080661,0.2659,64,0.07651334566114273,0.25
8215,3856.67,186,673,65,46551.34,6,0,1,2024-06-06 02:06:47.080661,0.2043,62,0.08284766883187467,0.0
8216,5114.84,79,323,79,177199.8,5,2,2,2024-05-10 02:06:47.080661,0.0479,89,0.02886481813184891,0.3333333333333333
8217,5672.02,216,769,21,95740.91,4,2,0,2024-07-31 02:06:47.080661,0.156,7,0.059243431047396565,0.4
8218,3202.34,57,722,76,82644.77,4,0,1,2024-05-07 02:06:47.080661,0.5678,92,0.038748247469259096,0.0
8219,3021.58,144,476,36,59221.84,6,4,0,2024-08-02 02:06:47.080661,0.9981,5,0.051021379950369664,0.5714285714285714
8220,7360.68,356,837,55,171416.18,5,0,0,2024-07-25 02:06:47.080661,0.859,13,0.042940403875526806,0.0
8221,8725.64,331,565,42,162644.06,3,3,1,2024-08-05 02:06:47.080661,0.5149,2,0.05364868535623127,0.75
8222,2006.56,67,569,25,89178.78,6,3,0,2024-05-15 02:06:47.080661,0.4235,84,0.022500419942950555,0.42857142857142855
8223,1066.43,275,628,35,50484.41,4,1,0,2024-07-26 02:06:47.080661,0.1478,12,0.021123946976898414,0.2
8224,8988.18,105,754,68,191357.88,6,2,2,2024-05-08 02:06:47.080661,0.4186,91,0.04697052454803534,0.2857142857142857
8225,3563.97,188,594,35,76854.8,6,3,0,2024-07-31 02:06:47.080661,0.5949,7,0.046372770471070114,0.42857142857142855
8226,5558.04,164,421,65,158796.51,1,4,1,2024-07-04 02:06:47.080661,0.5955,34,0.03500102111815933,2.0
8227,3659.48,267,458,75,103348.92,3,4,1,2024-07-17 02:06:47.080661,0.5575,21,0.035408981535559346,1.0
8228,1345.44,51,477,24,160696.27,9,3,2,2024-06-08 02:06:47.080661,0.824,60,0.008372565212621303,0.3
8229,5934.38,126,627,74,106689.66,3,0,2,2024-05-17 02:06:47.080661,0.5101,82,0.0556228223053668,0.0
8230,5298.89,80,606,34,186600.76,6,1,1,2024-07-28 02:06:47.080661,0.4728,10,0.028396936861350405,0.14285714285714285
8231,2109.64,183,388,76,164076.21,7,0,1,2024-06-30 02:06:47.081666,0.3058,38,0.012857683633721183,0.0
8232,4573.5,310,337,20,66852.03,0,1,2,2024-06-10 02:06:47.081666,0.1802,58,0.06841228306754485,1.0
8233,7989.78,17,645,39,97468.0,6,3,1,2024-06-12 02:06:47.081666,0.0014,56,0.08197336561743342,0.42857142857142855
8234,5945.22,170,551,32,38106.17,5,0,0,2024-06-24 02:06:47.081666,0.3221,44,0.15601725389877807,0.0
8235,1059.48,280,448,48,182624.84,9,3,2,2024-05-14 02:06:47.081666,0.6331,85,0.005801401386580271,0.3
8236,5525.41,304,315,53,32473.34,0,1,2,2024-05-19 02:06:47.081666,0.5589,80,0.17015219253701652,1.0
8237,7057.11,340,666,43,23283.49,7,4,2,2024-06-04 02:06:47.081666,0.5305,64,0.30309502570276187,0.5
8238,7947.76,214,417,65,109357.95,4,0,2,2024-07-18 02:06:47.081666,0.7724,20,0.07267656352373102,0.0
8239,6328.26,198,616,31,128563.24,6,3,0,2024-06-18 02:06:47.081666,0.2328,50,0.04922293495403507,0.42857142857142855
8240,1611.32,7,587,75,60178.59,7,1,2,2024-06-14 02:06:47.081666,0.6785,54,0.02677563565380977,0.125
8241,7130.72,11,650,34,122698.84,6,4,2,2024-06-22 02:06:47.081666,0.6072,46,0.05811562684700198,0.5714285714285714
8242,6805.68,12,596,26,181201.14,9,0,1,2024-06-28 02:06:47.081666,0.339,40,0.037558704100868236,0.0
8243,341.83,110,493,24,132700.73,0,1,2,2024-07-14 02:06:47.081666,0.2185,24,0.0025759466432475537,1.0
8244,4176.3,133,691,63,102033.35,5,0,1,2024-05-14 02:06:47.081666,0.5627,85,0.04093073490187277,0.0
8245,3396.21,128,742,44,45997.22,0,0,1,2024-06-10 02:06:47.081666,0.9451,58,0.07383511438299967,0.0
8246,6727.18,148,580,45,50409.51,3,2,1,2024-07-07 02:06:47.081666,0.0764,31,0.1334506127911182,0.5
8247,2239.74,54,600,72,107183.85,3,3,0,2024-06-18 02:06:47.081666,0.953,50,0.020896245096626027,0.75
8248,5949.63,311,725,29,103361.84,7,2,2,2024-07-28 02:06:47.081666,0.4648,10,0.05756118505630318,0.25
8249,9140.74,79,549,34,114029.96,5,0,2,2024-05-15 02:06:47.081666,0.71,84,0.08016086298723597,0.0
8250,7998.24,346,814,26,111420.28,6,1,1,2024-07-24 02:06:47.081666,0.8032,14,0.07178441842005782,0.14285714285714285
8251,9222.43,97,705,61,81430.2,9,3,2,2024-07-19 02:06:47.081666,0.1515,19,0.1132556471677584,0.3
8252,9787.21,249,543,61,145255.45,6,1,1,2024-07-08 02:06:47.081666,0.045,30,0.06737929626736895,0.14285714285714285
8253,205.63,127,666,25,58198.0,6,1,2,2024-06-11 02:06:47.081666,0.1285,57,0.0035332829306849033,0.14285714285714285
